visit,date,treatment,rep_ID,clone,stem,height_mm,eggs,alive1_dead0
24,8/15/2018,EX,26,6,1,0,0,0
24,8/15/2018,EX,26,6,2,0,0,0
24,8/15/2018,EX,27,7,1,0,0,0
24,8/15/2018,EX,28,8,1,0,0,0
24,8/15/2018,EX,28,8,2,0,0,0
24,8/15/2018,EX,28,8,3,0,0,0
24,8/15/2018,EX,29,9,1,0,0,0
24,8/15/2018,EX,29,9,2,410,0,1
24,8/15/2018,EX,29,9,3,0,0,0
24,8/15/2018,EX,29,9,4,0,0,0
24,8/15/2018,EX,30,10,1,0,0,0
24,8/15/2018,EX,30,10,2,0,0,0
24,8/15/2018,EX,30,10,3,0,0,0
24,8/15/2018,EX,30,10,4,0,0,0
24,8/15/2018,EX,30,10,5,0,0,0
24,8/15/2018,EX,31,11,1,0,0,0
24,8/15/2018,EX,31,11,2,0,0,0
24,8/15/2018,EX,32,12,1,0,0,0
24,8/15/2018,EX,32,12,2,0,0,0
24,8/15/2018,EX,32,12,3,0,0,0
24,8/15/2018,EX,32,12,4,413,0,1
24,8/15/2018,EX,33,13,1,475,0,1
24,8/15/2018,EX,33,13,2,533,0,1
24,8/15/2018,EX,34,14,1,0,0,0
24,8/15/2018,EX,35,15,1,0,0,0
24,8/15/2018,EX,35,15,2,420,0,1
24,8/15/2018,EX,36,16,1,290,0,1
24,8/15/2018,EX,37,17,1,0,0,0
24,8/15/2018,EX,37,17,2,0,0,0
24,8/15/2018,EX,38,18,1,0,0,0
24,8/15/2018,EX,39,19,1,431,0,1
24,8/15/2018,EX,39,19,2,0,0,0
24,8/15/2018,EX,39,19,3,0,0,0
24,8/15/2018,EX,40,20,1,0,0,0
25,8/19/2018,EX,21,1,1,0,0,0
25,8/19/2018,EX,21,1,2,0,0,0
25,8/19/2018,EX,22,2,1,0,0,0
25,8/19/2018,EX,22,2,2,0,0,0
25,8/19/2018,EX,23,3,1,0,0,0
25,8/19/2018,EX,24,4,1,0,0,0
25,8/19/2018,EX,25,5,1,341,0,1
25,8/19/2018,EX,25,5,2,0,0,0
25,8/19/2018,EX,26,6,1,0,0,0
25,8/19/2018,EX,26,6,2,0,0,0
25,8/19/2018,EX,27,7,1,0,0,0
25,8/19/2018,EX,28,8,1,0,0,0
25,8/19/2018,EX,28,8,2,0,0,0
25,8/19/2018,EX,28,8,3,0,0,0
25,8/19/2018,EX,29,9,1,0,0,0
25,8/19/2018,EX,29,9,2,415,0,1
25,8/19/2018,EX,29,9,3,0,0,0
25,8/19/2018,EX,29,9,4,0,0,0
25,8/19/2018,EX,30,10,1,0,0,0
25,8/19/2018,EX,30,10,2,0,0,0
25,8/19/2018,EX,30,10,3,0,0,0
25,8/19/2018,EX,30,10,4,0,0,0
25,8/19/2018,EX,30,10,5,0,0,0
25,8/19/2018,EX,31,11,1,0,0,0
25,8/19/2018,EX,31,11,2,0,0,0
25,8/19/2018,EX,32,12,1,0,0,0
25,8/19/2018,EX,32,12,2,0,0,0
25,8/19/2018,EX,32,12,3,0,0,0
25,8/19/2018,EX,32,12,4,0,0,0
25,8/19/2018,EX,33,13,1,465,0,1
25,8/19/2018,EX,33,13,2,532,0,1
25,8/19/2018,EX,34,14,1,0,0,0
25,8/19/2018,EX,35,15,1,0,0,0
25,8/19/2018,EX,35,15,2,NA,NA,1
25,8/19/2018,EX,36,16,1,0,0,0
25,8/19/2018,EX,37,17,1,0,0,0
25,8/19/2018,EX,37,17,2,0,0,0
25,8/19/2018,EX,38,18,1,0,0,0
25,8/19/2018,EX,39,19,1,350,0,1
25,8/19/2018,EX,39,19,2,0,0,0
25,8/19/2018,EX,39,19,3,0,0,0
25,8/19/2018,EX,40,20,1,0,0,0
26,8/22/2018,EX,21,1,1,0,0,0
26,8/22/2018,EX,21,1,2,0,0,0
26,8/22/2018,EX,22,2,1,0,0,0
26,8/22/2018,EX,22,2,2,0,0,0
26,8/22/2018,EX,23,3,1,0,0,0
26,8/22/2018,EX,24,4,1,0,0,0
26,8/22/2018,EX,25,5,1,340,0,0
26,8/22/2018,EX,25,5,2,0,0,0
26,8/22/2018,EX,26,6,1,0,0,0
26,8/22/2018,EX,26,6,2,0,0,0
26,8/22/2018,EX,27,7,1,0,0,0
26,8/22/2018,EX,28,8,1,0,0,0
26,8/22/2018,EX,28,8,2,0,0,0
26,8/22/2018,EX,28,8,3,0,0,0
26,8/22/2018,EX,29,9,1,0,0,0
26,8/22/2018,EX,29,9,2,403,0,0
26,8/22/2018,EX,29,9,3,0,0,0
26,8/22/2018,EX,29,9,4,0,0,0
26,8/22/2018,EX,30,10,1,0,0,0
26,8/22/2018,EX,30,10,2,0,0,0
26,8/22/2018,EX,30,10,3,0,0,0
26,8/22/2018,EX,30,10,4,0,0,0
26,8/22/2018,EX,30,10,5,0,0,0
26,8/22/2018,EX,31,11,1,0,0,0
26,8/22/2018,EX,31,11,2,0,0,0
26,8/22/2018,EX,32,12,1,0,0,0
26,8/22/2018,EX,32,12,2,0,0,0
26,8/22/2018,EX,32,12,3,0,0,0
26,8/22/2018,EX,32,12,4,0,0,0
26,8/22/2018,EX,33,13,1,459,0,1
26,8/22/2018,EX,33,13,2,550,0,1
26,8/22/2018,EX,34,14,1,0,0,0
26,8/22/2018,EX,35,15,1,0,0,0
26,8/22/2018,EX,35,15,2,360,0,1
26,8/22/2018,EX,36,16,1,0,0,0
26,8/22/2018,EX,37,17,1,0,0,0
26,8/22/2018,EX,37,17,2,0,0,0
26,8/22/2018,EX,38,18,1,0,0,0
26,8/22/2018,EX,39,19,1,345,0,1
26,8/22/2018,EX,39,19,2,0,0,0
26,8/22/2018,EX,39,19,3,0,0,0
26,8/22/2018,EX,40,20,1,0,0,0
27,8/26/2018,EX,21,1,1,0,0,0
27,8/26/2018,EX,21,1,2,0,0,0
27,8/26/2018,EX,22,2,1,0,0,0
27,8/26/2018,EX,22,2,2,0,0,0
27,8/26/2018,EX,23,3,1,0,0,0
27,8/26/2018,EX,24,4,1,0,0,0
27,8/26/2018,EX,25,5,1,0,0,0
27,8/26/2018,EX,25,5,2,0,0,0
27,8/26/2018,EX,26,6,1,0,0,0
27,8/26/2018,EX,26,6,2,0,0,0
27,8/26/2018,EX,27,7,1,0,0,0
27,8/26/2018,EX,28,8,1,0,0,0
27,8/26/2018,EX,28,8,2,0,0,0
27,8/26/2018,EX,28,8,3,0,0,0
27,8/26/2018,EX,29,9,1,0,0,0
27,8/26/2018,EX,29,9,2,0,0,0
27,8/26/2018,EX,29,9,3,0,0,0
27,8/26/2018,EX,29,9,4,0,0,0
27,8/26/2018,EX,30,10,1,0,0,0
27,8/26/2018,EX,30,10,2,0,0,0
27,8/26/2018,EX,30,10,3,0,0,0
27,8/26/2018,EX,30,10,4,0,0,0
27,8/26/2018,EX,30,10,5,0,0,0
27,8/26/2018,EX,31,11,1,0,0,0
27,8/26/2018,EX,31,11,2,0,0,0
27,8/26/2018,EX,32,12,1,0,0,0
27,8/26/2018,EX,32,12,2,0,0,0
27,8/26/2018,EX,32,12,3,0,0,0
27,8/26/2018,EX,32,12,4,0,0,0
27,8/26/2018,EX,33,13,1,478,0,1
27,8/26/2018,EX,33,13,2,548,0,1
27,8/26/2018,EX,34,14,1,0,0,0
27,8/26/2018,EX,35,15,1,0,0,0
27,8/26/2018,EX,35,15,2,325,0,1
27,8/26/2018,EX,36,16,1,0,0,0
27,8/26/2018,EX,37,17,1,0,0,0
27,8/26/2018,EX,37,17,2,0,0,0
27,8/26/2018,EX,38,18,1,0,0,0
27,8/26/2018,EX,39,19,1,335,0,1
27,8/26/2018,EX,39,19,2,0,0,0
27,8/26/2018,EX,39,19,3,0,0,0
27,8/26/2018,EX,40,20,1,0,0,0
28,8/30/2018,EX,21,1,1,0,0,0
28,8/30/2018,EX,21,1,2,0,0,0
28,8/30/2018,EX,22,2,1,0,0,0
28,8/30/2018,EX,22,2,2,0,0,0
28,8/30/2018,EX,23,3,1,0,0,0
28,8/30/2018,EX,24,4,1,0,0,0
28,8/30/2018,EX,25,5,1,0,0,0
28,8/30/2018,EX,25,5,2,0,0,0
28,8/30/2018,EX,26,6,1,0,0,0
28,8/30/2018,EX,26,6,2,0,0,0
28,8/30/2018,EX,27,7,1,0,0,0
28,8/30/2018,EX,28,8,1,0,0,0
28,8/30/2018,EX,28,8,2,0,0,0
28,8/30/2018,EX,28,8,3,0,0,0
28,8/30/2018,EX,29,9,1,0,0,0
28,8/30/2018,EX,29,9,2,0,0,0
28,8/30/2018,EX,29,9,3,0,0,0
28,8/30/2018,EX,29,9,4,0,0,0
28,8/30/2018,EX,30,10,1,0,0,0
28,8/30/2018,EX,30,10,2,0,0,0
28,8/30/2018,EX,30,10,3,0,0,0
28,8/30/2018,EX,30,10,4,0,0,0
28,8/30/2018,EX,30,10,5,0,0,0
28,8/30/2018,EX,31,11,1,0,0,0
28,8/30/2018,EX,31,11,2,0,0,0
28,8/30/2018,EX,32,12,1,0,0,0
28,8/30/2018,EX,32,12,2,0,0,0
28,8/30/2018,EX,32,12,3,0,0,0
28,8/30/2018,EX,32,12,4,0,0,0
28,8/30/2018,EX,33,13,1,465,0,1
28,8/30/2018,EX,33,13,2,550,0,1
28,8/30/2018,EX,34,14,1,0,0,0
28,8/30/2018,EX,35,15,1,0,0,0
28,8/30/2018,EX,35,15,2,325,0,1
28,8/30/2018,EX,36,16,1,0,0,0
28,8/30/2018,EX,37,17,1,0,0,0
28,8/30/2018,EX,37,17,2,0,0,0
28,8/30/2018,EX,38,18,1,0,0,0
28,8/30/2018,EX,39,19,1,0,0,0
28,8/30/2018,EX,39,19,2,0,0,0
28,8/30/2018,EX,39,19,3,0,0,0
28,8/30/2018,EX,40,20,1,0,0,0
29,9/2/2018,EX,21,1,1,0,0,0
29,9/2/2018,EX,21,1,2,0,0,0
29,9/2/2018,EX,22,2,1,0,0,0
29,9/2/2018,EX,22,2,2,0,0,0
29,9/2/2018,EX,23,3,1,0,0,0
29,9/2/2018,EX,24,4,1,0,0,0
29,9/2/2018,EX,25,5,1,0,0,0
29,9/2/2018,EX,25,5,2,0,0,0
29,9/2/2018,EX,26,6,1,0,0,0
29,9/2/2018,EX,26,6,2,0,0,0
29,9/2/2018,EX,27,7,1,0,0,0
29,9/2/2018,EX,28,8,1,0,0,0
29,9/2/2018,EX,28,8,2,0,0,0
29,9/2/2018,EX,28,8,3,0,0,0
29,9/2/2018,EX,29,9,1,0,0,0
29,9/2/2018,EX,29,9,2,0,0,0
29,9/2/2018,EX,29,9,3,0,0,0
29,9/2/2018,EX,29,9,4,0,0,0
29,9/2/2018,EX,30,10,1,0,0,0
29,9/2/2018,EX,30,10,2,0,0,0
29,9/2/2018,EX,30,10,3,0,0,0
29,9/2/2018,EX,30,10,4,0,0,0
29,9/2/2018,EX,30,10,5,0,0,0
29,9/2/2018,EX,31,11,1,0,0,0
29,9/2/2018,EX,31,11,2,0,0,0
29,9/2/2018,EX,32,12,1,0,0,0
29,9/2/2018,EX,32,12,2,0,0,0
29,9/2/2018,EX,32,12,3,0,0,0
29,9/2/2018,EX,32,12,4,0,0,0
29,9/2/2018,EX,33,13,1,390,0,1
29,9/2/2018,EX,33,13,2,531,0,1
29,9/2/2018,EX,34,14,1,0,0,0
29,9/2/2018,EX,35,15,1,0,0,0
29,9/2/2018,EX,35,15,2,320,0,1
29,9/2/2018,EX,36,16,1,0,0,0
29,9/2/2018,EX,37,17,1,0,0,0
29,9/2/2018,EX,37,17,2,0,0,0
29,9/2/2018,EX,38,18,1,0,0,0
29,9/2/2018,EX,39,19,1,0,0,0
29,9/2/2018,EX,39,19,2,0,0,0
29,9/2/2018,EX,39,19,3,0,0,0
29,9/2/2018,EX,40,20,1,0,0,0
30,9/6/2018,EX,21,1,1,0,0,0
30,9/6/2018,EX,21,1,2,0,0,0
30,9/6/2018,EX,22,2,1,0,0,0
30,9/6/2018,EX,22,2,2,0,0,0
30,9/6/2018,EX,23,3,1,0,0,0
30,9/6/2018,EX,24,4,1,0,0,0
30,9/6/2018,EX,25,5,1,0,0,0
30,9/6/2018,EX,25,5,2,0,0,0
30,9/6/2018,EX,26,6,1,0,0,0
30,9/6/2018,EX,26,6,2,0,0,0
30,9/6/2018,EX,27,7,1,0,0,0
30,9/6/2018,EX,28,8,1,0,0,0
30,9/6/2018,EX,28,8,2,0,0,0
30,9/6/2018,EX,28,8,3,0,0,0
30,9/6/2018,EX,29,9,1,0,0,0
30,9/6/2018,EX,29,9,2,0,0,0
30,9/6/2018,EX,29,9,3,0,0,0
30,9/6/2018,EX,29,9,4,0,0,0
30,9/6/2018,EX,30,10,1,0,0,0
30,9/6/2018,EX,30,10,2,0,0,0
30,9/6/2018,EX,30,10,3,0,0,0
30,9/6/2018,EX,30,10,4,0,0,0
30,9/6/2018,EX,30,10,5,0,0,0
30,9/6/2018,EX,31,11,1,0,0,0
30,9/6/2018,EX,31,11,2,0,0,0
30,9/6/2018,EX,32,12,1,0,0,0
30,9/6/2018,EX,32,12,2,0,0,0
30,9/6/2018,EX,32,12,3,0,0,0
30,9/6/2018,EX,32,12,4,0,0,0
30,9/6/2018,EX,33,13,1,0,0,0
30,9/6/2018,EX,33,13,2,465,0,1
30,9/6/2018,EX,34,14,1,0,0,0
30,9/6/2018,EX,35,15,1,0,0,0
30,9/6/2018,EX,35,15,2,325,0,0
30,9/6/2018,EX,36,16,1,0,0,0
30,9/6/2018,EX,37,17,1,0,0,0
30,9/6/2018,EX,37,17,2,0,0,0
30,9/6/2018,EX,38,18,1,0,0,0
30,9/6/2018,EX,39,19,1,0,0,0
30,9/6/2018,EX,39,19,2,0,0,0
30,9/6/2018,EX,39,19,3,0,0,0
30,9/6/2018,EX,40,20,1,0,0,0
31,9/9/2018,EX,21,1,1,0,0,0
31,9/9/2018,EX,21,1,2,0,0,0
31,9/9/2018,EX,22,2,1,0,0,0
31,9/9/2018,EX,22,2,2,0,0,0
31,9/9/2018,EX,23,3,1,0,0,0
31,9/9/2018,EX,24,4,1,0,0,0
31,9/9/2018,EX,25,5,1,0,0,0
31,9/9/2018,EX,25,5,2,0,0,0
31,9/9/2018,EX,26,6,1,0,0,0
31,9/9/2018,EX,26,6,2,0,0,0
31,9/9/2018,EX,27,7,1,0,0,0
31,9/9/2018,EX,28,8,1,0,0,0
31,9/9/2018,EX,28,8,2,0,0,0
31,9/9/2018,EX,28,8,3,0,0,0
31,9/9/2018,EX,29,9,1,0,0,0
31,9/9/2018,EX,29,9,2,0,0,0
31,9/9/2018,EX,29,9,3,0,0,0
31,9/9/2018,EX,29,9,4,0,0,0
31,9/9/2018,EX,30,10,1,0,0,0
31,9/9/2018,EX,30,10,2,0,0,0
31,9/9/2018,EX,30,10,3,0,0,0
31,9/9/2018,EX,30,10,4,0,0,0
31,9/9/2018,EX,30,10,5,0,0,0
31,9/9/2018,EX,31,11,1,0,0,0
31,9/9/2018,EX,31,11,2,0,0,0
31,9/9/2018,EX,32,12,1,0,0,0
31,9/9/2018,EX,32,12,2,0,0,0
31,9/9/2018,EX,32,12,3,0,0,0
31,9/9/2018,EX,32,12,4,0,0,0
31,9/9/2018,EX,33,13,1,0,0,0
31,9/9/2018,EX,33,13,2,464,0,1
31,9/9/2018,EX,34,14,1,0,0,0
31,9/9/2018,EX,35,15,1,0,0,0
31,9/9/2018,EX,35,15,2,325,0,0
31,9/9/2018,EX,36,16,1,0,0,0
31,9/9/2018,EX,37,17,1,0,0,0
31,9/9/2018,EX,37,17,2,0,0,0
31,9/9/2018,EX,38,18,1,0,0,0
31,9/9/2018,EX,39,19,1,0,0,0
31,9/9/2018,EX,39,19,2,0,0,0
31,9/9/2018,EX,39,19,3,0,0,0
31,9/9/2018,EX,40,20,1,0,0,0
32,9/13/2018,EX,21,1,1,0,0,0
32,9/13/2018,EX,21,1,2,0,0,0
32,9/13/2018,EX,22,2,1,0,0,0
32,9/13/2018,EX,22,2,2,0,0,0
32,9/13/2018,EX,23,3,1,0,0,0
32,9/13/2018,EX,24,4,1,0,0,0
32,9/13/2018,EX,25,5,1,0,0,0
32,9/13/2018,EX,25,5,2,0,0,0
32,9/13/2018,EX,26,6,1,0,0,0
32,9/13/2018,EX,26,6,2,0,0,0
32,9/13/2018,EX,27,7,1,0,0,0
32,9/13/2018,EX,28,8,1,0,0,0
32,9/13/2018,EX,28,8,2,0,0,0
32,9/13/2018,EX,28,8,3,0,0,0
32,9/13/2018,EX,29,9,1,0,0,0
32,9/13/2018,EX,29,9,2,0,0,0
32,9/13/2018,EX,29,9,3,0,0,0
32,9/13/2018,EX,29,9,4,0,0,0
32,9/13/2018,EX,30,10,1,0,0,0
32,9/13/2018,EX,30,10,2,0,0,0
32,9/13/2018,EX,30,10,3,0,0,0
32,9/13/2018,EX,30,10,4,0,0,0
32,9/13/2018,EX,30,10,5,0,0,0
32,9/13/2018,EX,31,11,1,0,0,0
32,9/13/2018,EX,31,11,2,0,0,0
32,9/13/2018,EX,32,12,1,0,0,0
32,9/13/2018,EX,32,12,2,0,0,0
32,9/13/2018,EX,32,12,3,0,0,0
32,9/13/2018,EX,32,12,4,0,0,0
32,9/13/2018,EX,33,13,1,0,0,0
32,9/13/2018,EX,33,13,2,0,0,0
32,9/13/2018,EX,34,14,1,0,0,0
32,9/13/2018,EX,35,15,1,0,0,0
32,9/13/2018,EX,35,15,2,0,0,0
32,9/13/2018,EX,36,16,1,0,0,0
32,9/13/2018,EX,37,17,1,0,0,0
32,9/13/2018,EX,37,17,2,0,0,0
32,9/13/2018,EX,38,18,1,0,0,0
32,9/13/2018,EX,39,19,1,0,0,0
32,9/13/2018,EX,39,19,2,0,0,0
32,9/13/2018,EX,39,19,3,0,0,0
32,9/13/2018,EX,40,20,1,0,0,0
33,9/16/2018,EX,21,1,1,0,0,0
33,9/16/2018,EX,21,1,2,0,0,0
33,9/16/2018,EX,22,2,1,0,0,0
33,9/16/2018,EX,22,2,2,0,0,0
33,9/16/2018,EX,23,3,1,0,0,0
33,9/16/2018,EX,24,4,1,0,0,0
33,9/16/2018,EX,25,5,1,0,0,0
33,9/16/2018,EX,25,5,2,0,0,0
33,9/16/2018,EX,26,6,1,0,0,0
33,9/16/2018,EX,26,6,2,0,0,0
33,9/16/2018,EX,27,7,1,0,0,0
33,9/16/2018,EX,28,8,1,0,0,0
33,9/16/2018,EX,28,8,2,0,0,0
33,9/16/2018,EX,28,8,3,0,0,0
33,9/16/2018,EX,29,9,1,0,0,0
33,9/16/2018,EX,29,9,2,0,0,0
33,9/16/2018,EX,29,9,3,0,0,0
33,9/16/2018,EX,29,9,4,0,0,0
33,9/16/2018,EX,30,10,1,0,0,0
33,9/16/2018,EX,30,10,2,0,0,0
33,9/16/2018,EX,30,10,3,0,0,0
33,9/16/2018,EX,30,10,4,0,0,0
33,9/16/2018,EX,30,10,5,0,0,0
33,9/16/2018,EX,31,11,1,0,0,0
33,9/16/2018,EX,31,11,2,0,0,0
33,9/16/2018,EX,32,12,1,0,0,0
33,9/16/2018,EX,32,12,2,0,0,0
33,9/16/2018,EX,32,12,3,0,0,0
33,9/16/2018,EX,32,12,4,0,0,0
33,9/16/2018,EX,33,13,1,0,0,0
33,9/16/2018,EX,33,13,2,0,0,0
33,9/16/2018,EX,34,14,1,0,0,0
33,9/16/2018,EX,35,15,1,0,0,0
33,9/16/2018,EX,35,15,2,0,0,0
33,9/16/2018,EX,36,16,1,0,0,0
33,9/16/2018,EX,37,17,1,0,0,0
33,9/16/2018,EX,37,17,2,0,0,0
33,9/16/2018,EX,38,18,1,0,0,0
33,9/16/2018,EX,39,19,1,0,0,0
33,9/16/2018,EX,39,19,2,0,0,0
33,9/16/2018,EX,39,19,3,0,0,0
33,9/16/2018,EX,40,20,1,0,0,0
3,6/3/2018,FL,41,1,1,508,0,1
3,6/3/2018,FL,41,1,2,673,0,1
3,6/3/2018,FL,42,2,1,580,0,1
3,6/3/2018,FL,42,2,2,555,0,1
3,6/3/2018,FL,42,2,3,518,1,1
3,6/3/2018,FL,42,2,4,602,0,1
3,6/3/2018,FL,42,2,5,673,0,1
3,6/3/2018,FL,43,3,1,508,0,1
3,6/3/2018,FL,44,4,1,438,0,1
3,6/3/2018,FL,44,4,2,486,0,1
3,6/3/2018,FL,44,4,3,498,0,1
3,6/3/2018,FL,44,4,4,208,0,1
3,6/3/2018,FL,44,4,5,470,0,1
3,6/3/2018,FL,45,5,1,512,0,1
3,6/3/2018,FL,45,5,2,509,0,1
3,6/3/2018,FL,46,6,1,396,0,1
3,6/3/2018,FL,47,7,1,287,0,1
3,6/3/2018,FL,48,8,1,533,0,1
3,6/3/2018,FL,49,9,1,517,0,1
3,6/3/2018,FL,49,9,2,679,0,1
3,6/3/2018,FL,49,9,3,70,0,0
3,6/3/2018,FL,50,10,1,521,0,1
3,6/3/2018,FL,50,10,2,363,0,1
3,6/3/2018,FL,50,10,3,500,0,1
3,6/3/2018,FL,50,10,4,493,0,1
3,6/3/2018,FL,50,10,5,493,0,1
3,6/3/2018,FL,51,11,1,457,0,1
3,6/3/2018,FL,51,11,2,508,0,1
3,6/3/2018,FL,51,11,3,494,0,1
3,6/3/2018,FL,51,11,4,555,0,1
3,6/3/2018,FL,51,11,5,493,0,1
3,6/3/2018,FL,52,12,1,350,0,1
3,6/3/2018,FL,52,12,2,597,0,1
3,6/3/2018,FL,52,12,3,597,0,1
3,6/3/2018,FL,53,13,1,467,0,1
3,6/3/2018,FL,53,13,2,601,0,1
3,6/3/2018,FL,53,13,3,683,0,1
3,6/3/2018,FL,53,13,4,100,0,1
3,6/3/2018,FL,54,14,1,532,0,1
3,6/3/2018,FL,54,14,2,553,0,1
3,6/3/2018,FL,55,15,1,539,0,1
3,6/3/2018,FL,55,15,2,531,0,1
3,6/3/2018,FL,56,16,1,603,0,1
3,6/3/2018,FL,56,16,2,170,0,1
3,6/3/2018,FL,56,16,3,666,0,1
3,6/3/2018,FL,56,16,4,319,0,1
3,6/3/2018,FL,57,17,1,627,0,1
3,6/3/2018,FL,57,17,2,636,0,1
3,6/3/2018,FL,57,17,3,630,0,1
3,6/3/2018,FL,57,17,4,647,0,1
3,6/3/2018,FL,58,18,1,654,0,1
3,6/3/2018,FL,58,18,2,597,0,1
3,6/3/2018,FL,58,18,3,438,0,1
3,6/3/2018,FL,58,18,4,457,0,1
3,6/3/2018,FL,59,19,1,620,1,1
3,6/3/2018,FL,60,20,1,81,0,1
3,6/3/2018,FL,60,20,2,531,0,1
4,6/6/2018,FL,41,1,1,527,0,1
4,6/6/2018,FL,41,1,2,686,0,1
4,6/6/2018,FL,42,2,1,614,0,1
4,6/6/2018,FL,42,2,2,581,0,1
4,6/6/2018,FL,42,2,3,552,0,1
4,6/6/2018,FL,42,2,4,622,0,1
4,6/6/2018,FL,42,2,5,690,0,1
4,6/6/2018,FL,43,3,1,545,0,1
4,6/6/2018,FL,44,4,1,462,0,1
4,6/6/2018,FL,44,4,2,520,0,1
4,6/6/2018,FL,44,4,3,515,0,1
4,6/6/2018,FL,44,4,4,229,0,1
4,6/6/2018,FL,44,4,5,474,0,1
4,6/6/2018,FL,45,5,1,550,0,1
4,6/6/2018,FL,45,5,2,540,0,1
4,6/6/2018,FL,46,6,1,441,1,1
4,6/6/2018,FL,47,7,1,376,0,1
4,6/6/2018,FL,48,8,1,578,0,1
4,6/6/2018,FL,49,9,1,526,0,1
4,6/6/2018,FL,49,9,2,690,1,1
4,6/6/2018,FL,49,9,3,0,0,0
4,6/6/2018,FL,50,10,1,534,0,1
4,6/6/2018,FL,50,10,2,374,0,1
4,6/6/2018,FL,50,10,3,539,0,1
4,6/6/2018,FL,50,10,4,544,0,1
4,6/6/2018,FL,50,10,5,533,0,1
4,6/6/2018,FL,51,11,1,481,1,1
4,6/6/2018,FL,51,11,2,540,1,1
4,6/6/2018,FL,51,11,3,538,1,1
4,6/6/2018,FL,51,11,4,596,0,1
4,6/6/2018,FL,51,11,5,512,0,1
4,6/6/2018,FL,52,12,1,359,0,1
4,6/6/2018,FL,52,12,2,646,0,1
4,6/6/2018,FL,52,12,3,627,0,1
4,6/6/2018,FL,53,13,1,620,0,1
4,6/6/2018,FL,53,13,2,480,0,1
4,6/6/2018,FL,53,13,3,710,0,1
4,6/6/2018,FL,53,13,4,90,0,1
4,6/6/2018,FL,54,14,1,538,0,1
4,6/6/2018,FL,54,14,2,571,0,1
4,6/6/2018,FL,55,15,1,560,0,1
4,6/6/2018,FL,55,15,2,557,0,1
4,6/6/2018,FL,56,16,1,615,0,1
4,6/6/2018,FL,56,16,2,168,0,0
4,6/6/2018,FL,56,16,3,697,0,1
4,6/6/2018,FL,56,16,4,322,0,1
4,6/6/2018,FL,57,17,1,645,0,1
4,6/6/2018,FL,57,17,2,662,0,1
4,6/6/2018,FL,57,17,3,655,0,1
4,6/6/2018,FL,57,17,4,671,0,1
4,6/6/2018,FL,58,18,1,676,0,1
4,6/6/2018,FL,58,18,2,623,0,1
4,6/6/2018,FL,58,18,3,456,0,1
4,6/6/2018,FL,58,18,4,462,0,1
4,6/6/2018,FL,59,19,1,650,0,1
4,6/6/2018,FL,60,20,1,78,0,1
4,6/6/2018,FL,60,20,2,552,0,1
5,6/10/2018,FL,41,1,1,562,0,1
5,6/10/2018,FL,41,1,2,779,0,1
5,6/10/2018,FL,42,2,1,681,0,1
5,6/10/2018,FL,42,2,2,626,0,1
5,6/10/2018,FL,42,2,3,606,0,1
5,6/10/2018,FL,42,2,4,682,0,1
5,6/10/2018,FL,42,2,5,741,0,1
5,6/10/2018,FL,43,3,1,566,0,1
5,6/10/2018,FL,44,4,1,505,0,1
5,6/10/2018,FL,44,4,2,574,0,1
5,6/10/2018,FL,44,4,3,534,0,1
5,6/10/2018,FL,44,4,4,218,0,1
5,6/10/2018,FL,44,4,5,434,0,1
5,6/10/2018,FL,45,5,1,571,0,1
5,6/10/2018,FL,45,5,2,566,0,1
5,6/10/2018,FL,46,6,1,476,0,1
5,6/10/2018,FL,47,7,1,442,0,1
5,6/10/2018,FL,48,8,1,606,0,1
5,6/10/2018,FL,49,9,1,556,0,1
5,6/10/2018,FL,49,9,2,729,2,1
5,6/10/2018,FL,49,9,3,0,0,0
5,6/10/2018,FL,50,10,1,578,0,1
5,6/10/2018,FL,50,10,2,394,0,1
5,6/10/2018,FL,50,10,3,569,0,1
5,6/10/2018,FL,50,10,4,556,0,1
5,6/10/2018,FL,50,10,5,539,0,1
5,6/10/2018,FL,51,11,1,564,0,1
5,6/10/2018,FL,51,11,2,505,1,1
5,6/10/2018,FL,51,11,3,574,0,1
5,6/10/2018,FL,51,11,4,634,0,1
5,6/10/2018,FL,51,11,5,551,0,1
5,6/10/2018,FL,52,12,1,362,0,1
5,6/10/2018,FL,52,12,2,720,0,1
5,6/10/2018,FL,52,12,3,691,0,1
5,6/10/2018,FL,53,13,1,509,0,1
5,6/10/2018,FL,53,13,2,659,0,1
5,6/10/2018,FL,53,13,3,750,0,1
5,6/10/2018,FL,53,13,4,93,0,1
5,6/10/2018,FL,54,14,1,580,0,1
5,6/10/2018,FL,54,14,2,605,0,1
5,6/10/2018,FL,55,15,1,589,0,1
5,6/10/2018,FL,55,15,2,600,1,1
5,6/10/2018,FL,56,16,1,665,0,1
5,6/10/2018,FL,56,16,2,173,0,0
5,6/10/2018,FL,56,16,3,722,0,1
5,6/10/2018,FL,56,16,4,323,0,1
5,6/10/2018,FL,57,17,1,670,0,1
5,6/10/2018,FL,57,17,2,701,0,1
5,6/10/2018,FL,57,17,3,683,0,1
5,6/10/2018,FL,57,17,4,711,0,1
5,6/10/2018,FL,58,18,1,719,0,1
5,6/10/2018,FL,58,18,2,681,1,1
5,6/10/2018,FL,58,18,3,472,0,1
5,6/10/2018,FL,58,18,4,485,0,1
5,6/10/2018,FL,59,19,1,702,1,1
